break_id,swell_dir,swell_period,k_factor
48,345.0,12.0,1.1148336090218511
48,345.0,13.0,1.1539792055264322
48,345.0,14.0,1.1951599733047786
48,345.0,15.0,1.2380015266426732
48,345.0,16.0,1.2811268037144738
48,345.0,17.0,1.3227687253413976
48,345.0,18.0,1.3613575001751705
48,345.0,19.0,1.395808590059733
48,345.0,20.0,1.4255508044082528
48,345.0,21.0,1.450423289712586
48,345.0,22.0,1.4705430505713677
48,350.0,6.0,0.9223744975293192
48,350.0,7.0,0.9617853588384815
48,350.0,8.0,1.003233408097727
48,350.0,9.0,1.044655813784638
48,350.0,10.0,1.0853193453504109
48,350.0,11.0,1.1249963400275247
48,350.0,12.0,1.164653858305138
48,350.0,13.0,1.2056105669864035
48,350.0,14.0,1.248616643375472
48,350.0,15.0,1.2932446789631493
48,350.0,16.0,1.3380295715377217
48,350.0,17.0,1.3811091687902923
48,350.0,18.0,1.4208332996643047
48,350.0,19.0,1.4560664134271841
48,350.0,20.0,1.4862125233394938
